Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Benefits and perks,Job Type,monthly,hourly,daily,min_salary,max_salary,avg_salary,job_state,python_yn,rstudio_yn,spark_yn,aws_yn,excel_yn
Lead Data Scientist,"Up to ₹35,00,000 a year","
Job Description:
1. Empower customers to solve, build and create value from our Discovery Platform deployed within customers' tech stack across Industries (BFSI, Energy, and more.).
2. Manage a portfolio of customers simultaneously and be able to prioritize your work accordingly.
3. Be the face of the company and the product directly interfacing with our customers around the globe.
6. Use your analytical skills and deep product understanding to support our customers and provide them with advice and input of the highest quality.
What will you need?
1. 7-8 + years of relevant experience in Data Science
2. 3- 4 + years of experience within Banking, Insurance, Cards or Fintech business
3. Customer facing experience and excellent presentation and communication skills
4. Proven experience in translating business challenges into data pipelines & model framework
5. Experience in developing end-to-end machine learning solutions, from scoping through to productionisation.
6. Programming skills in Python that allow you to be self-sufficient in handling data
7. Cloud computing (Azure, AWS, GCP)
8. Experience with large datasets and distributed computing Databricks / Spark.
Nice-to-haves:
1. Top tier Consulting (Big 4) or Top 5 Analytics Consulting firm.
2. MS/PhD in Math, Statistics, Computer Science, Physics, Bioinformatics or another quantitative field or equivalent.
3. Programming skills other than Python (SQL, Scala, Java, etc).
Job Types: Full-time, Regular / Permanent
Salary: Up to ₹3,500,000.00 per year
Benefits:
Provident Fund
Work from home
Schedule:
Day shift
Ability to commute/relocate:
Chinchwad, Pune, Maharashtra: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 10 years (Preferred)
Teradata: 8 years (Preferred)
Python: 8 years (Preferred)
Hiring Insights
Hiring 2 candidates for this role
Job activity
Employer reviewed job 2 days ago
Posted 8 days ago",4.5,ECS Technologies Pvt. Ltd.,"Remote in Chinchwad, Pune, Maharashtra","Work from home , Provident Fund","Full-time, Regular / Permanent",0,0,0,0,3500000,1750000.0,Pune,1,0,1,1,1
Data Science (NLP) Intern,"₹20,000 a month","
Job Title: NLP/Data Science Intern
Stipend- 20,000 Rs/Month Duration- 6 Months Job Location- Remote/Work from Home
Job Description:
We are seeking a highly motivated and skilled individual to join our team as an NLP Intern.
The ideal candidate should have a background in Computer Science or Information Technology, and have completed coursework in Natural Language Processing (NLP).
**High performing candidates will be considered for full-time positions as well.
During their internship, the NLP Intern will be expected to explore and experiment with state-of-the-art algorithms in areas such as Q&A, semantic search, recommendation systems, and machine learning models with text data.
They will be responsible for fine-tuning and optimizing these models for performance using available open source models.
The NLP Intern will also support the team with data preparation and training of models.
A good understanding of HuggingFace models and/or deep learning frameworks is desirable.
If you have links to Kaggle or other online competitions, please include them in your application/Resume.
Qualifications:
B.E/B.Tech in computer science or information technology (preferred)
Good academic background and demonstrated programming skills
Experience with NLP or machine learning projects
Strong problem-solving and attention to detail
Ability to quickly adapt to new development environments and changing business requirements
Full-time availability is a strong advantage
Technical Skills:
Data science
NLP
Python
Sentence Transformers / Hugging Face
Semantic search
Q&A Algorithms
Recommendation engine
Conversational AI and chatbots (Desirable)
Exposure to Cloud Technologies (Desirable)
Web services development (Desirable)
Job Types: Full-time, Fresher, Internship
Contract length: 6 months
Salary: ₹20,000.00 per month
Benefits:
Cell phone reimbursement
Internet reimbursement
Work from home
Schedule:
Day shift
Monday to Friday
Application Question(s):
Are you available for 6 months Full Time Internship ?
Have you done Internships in Data Science (NLP) before?
Have you done any project related to NLP outside your coursework?
Hiring Insights
Application response rate: 53%
Hiring 2 candidates for this role
Job activity
Employer reviewed job 2 days ago
Posted 18 days ago",4.2,Emplay Inc,Remote,,"Full-time, Internship, Fresher",1,0,0,20000,0,10000.0,Remote,1,0,0,0,0
Data Scientist,"Up to ₹15,00,000 a year","
Profile : Data Scientist
Location: Pune/Mumbai
Exp: 4 + years
Introduce, Implement & Integrate AI techniques with Data Semantics (Contextual Understanding), deliver model in testable units of work to solve complex business problems and achieve strengthened value proposition. Being adept and adheres to ML Deployment Strategies as relevant.
AI/ML Hygiene: Reduce False Positives, Identify Spurious Variables, Boost Model Accuracy, Deal with Concept Drift & Periodic validation of ML Models, Reduce MLDebt.
Being adept and adheres to ML Deployment Strategies as relevant.
Navigate through Data Science Lifecycle, Statistical Model Building - Descriptive, Predictive, Prescriptive, AI/ML System Design & Architecture, MLOps, Sampling, Feature Engineering, Dimensionality Reduction, Principal Component Analysis, Supervised, Unsupervised & Reinforcement Learning ML Techniques & Models.
Work on LLMs, Generative AI
Being adept at Azure Tech Stack
Job Type: Full-time
Salary: Up to ₹1,500,000.00 per year
Schedule:
Day shift
Ability to commute/relocate:
Pune, Maharashtra: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 4 years (Required)
ML Deployment Strategies: 4 years (Required)
AI techniques: 4 years (Required)
Hiring Insights
Application response rate: 65%
Hiring 2 candidates for this role
Job activity
Employer reviewed job 2 days ago
Posted 30+ days ago",-1,Amiscent Careers,"Pune, Maharashtra",,Full-time,0,0,0,0,1500000,750000.0,Maharashtra,0,0,0,0,0
Vacancy for Data Scientist,"Up to ₹30,00,019 a year","
Primary skills :- Data science ( ML ), NLP ,computer vision and SQL
Secondary :- AWS & Devops
Ability to read and implement research papers and propose solutions and strategies to tackle business challenges
Programming Skills – Required Python, and database query languages like SQL
Statistics – Good applied statistical skills, including knowledge of statistical tests, distributions, regression, maximum likelihood estimators, etc.
Machine Learning – Good knowledge on machine learning methods like Decision tree, XGBoost, LightGBM etc., and hands-on experience on Neural network-based models like LSTM using TensorFlow, Keras etc.
Excellent Communication Skills – Important to describe findings to a technical and non-technical audience.
Job Type: Full-time
Salary: Up to ₹3,000,019.00 per year
Schedule:
Day shift
Hiring Insights
Application response rate: 54%
Hiring 1 candidate for this role
Job activity
Employer reviewed job 1 day ago
Posted 6 days ago",3.6,Serendipity Corporate Services,"Pune, Maharashtra",,Full-time,0,0,0,0,3000019,1500009.5,Maharashtra,1,0,0,1,1
Data Scientist,"₹3,00,000 - ₹5,00,000 a year","
We are seeking a skilled and experienced data scientist with a strong background in computer vision, natural language processing (NLP), and machine learning. As a data scientist in our team, you will be responsible for developing and implementing innovative solutions for complex data analysis problems. You will work closely with our team of engineers and data scientists to develop and deploy scalable, production-ready models to drive business insights and improve the user experience.
Key Responsibilities:
Develop and implement computer vision and NLP models using machine learning techniques such as deep learning, convolutional neural networks, recurrent neural networks, and transformers.
Build data pipelines and develop data cleaning, feature engineering, and data preprocessing algorithms.
Conduct exploratory data analysis and statistical modeling to identify patterns, trends, and insights in large datasets.
Work with cross-functional teams to design experiments, analyze data, and develop actionable insights to inform business decisions.
Collaborate with product teams to integrate models into products and services, and evaluate their performance in production.
Stay up-to-date with the latest research and advancements in computer vision, NLP, and machine learning, and identify opportunities to apply them in our products and services.
Requirements:
Bachelor's or master's degree in computer science, mathematics, statistics, or a related field.
3-4 years of experience in data science and machine learning, with a focus on computer vision and NLP.
Strong programming skills in Python, and experience with relevant libraries such as TensorFlow, PyTorch, Keras, NLTK, Spacy, and OpenCV.
Experience with data visualization and reporting tools such as Tableau, Power BI, or matplotlib.
Strong analytical and problem-solving skills, with the ability to apply statistical methods and machine-learning techniques to complex data analysis problems.
Excellent communication skills, with the ability to present complex data analysis results to both technical and non-technical audiences.
Experience with cloud computing platforms such as AWS or Azure is a plus.
Job Types: Full-time, Regular / Permanent
Salary: ₹300,000.00 - ₹500,000.00 per year
Schedule:
Day shift
Morning shift
Ability to commute/relocate:
Ahmedabad, Gujarat: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
Have you worked on Projects involving NLP technology?
Experience:
3 years (Required)
NLP - 2 years (Preferred)
Speak with the employer
+91 7777907777
Hiring Insights
Hiring 2 candidates for this role
Job activity
Employer reviewed job 4 days ago
Posted 15 days ago",4.6,Tecblic Private Limited,"Ahmadabad, Gujarat",,"Full-time, Regular / Permanent",0,0,0,300000,500000,400000.0,Gujarat,1,0,0,1,1
Data Scientist,"₹6,77,049 - ₹19,02,517 a year","
Job Description:
We are seeking a highly skilled and experienced Data Scientist to join our team in the insurance domain. The ideal candidate will have extensive experience in developing and deploying machine learning and artificial intelligence models to solve complex business problems in the insurance industry.
Responsibilities:
Develop and deploy machine learning and artificial intelligence models to predict and manage insurance risks
Collaborate with cross-functional teams to identify and implement data-driven solutions to business problems
Develop and maintain predictive models and algorithms using statistical and machine learning techniques, such as regression analysis, decision trees, neural networks, and ensemble methods.
Develop and implement data collection and analysis methodologies to identify trends and patterns in insurance data
Work with stakeholders to define and track key performance indicators (KPIs) related to data science initiatives
Conduct exploratory data analysis to identify potential data quality issues and ensure the accuracy and completeness of insurance data
Communicate findings and insights to both technical and non-technical stakeholders through reports and presentations
Continuously monitor and improve the performance of existing models and algorithms.
Requirements:
Master's or Ph.D. in a quantitative field (e.g., statistics, actuarial science, mathematics)
3+ years of experience in developing and deploying machine learning and artificial intelligence models in the insurance domain
Proficiency in programming languages such as Python or R, and experience with data analysis tools such as Pandas and Numpy
Experience with Machine Learning libraries such as Scikit-learn, TensorFlow, or Keras
Experience with Data Visualization tools such as Tableau or Power BI
Strong problem-solving and critical thinking skills
Excellent communication and collaboration skills
Preferred Qualifications:
Experience with Natural Language Processing (NLP) and Text Analytics
Experience with Big Data Technologies such as Hadoop, Spark, or Hive
Experience with Cloud Computing platforms such as AWS, Azure, or GCP
Knowledge of insurance industry practices and regulations
If you are passionate about using data science to solve complex business problems in the insurance industry, we encourage you to apply.
Job Types: Full-time, Regular / Permanent
Salary: ₹677,048.76 - ₹1,902,517.34 per year
Benefits:
Health insurance
Schedule:
Flexible shift
Monday to Friday
Morning shift
Ability to commute/relocate:
Chennai, Tamil Nadu: Reliably commute or planning to relocate before starting work (Required)
Speak with the employer
+91 9840696366

Health insurance
Hiring Insights
Hiring 2 candidates for this role
Job activity
Posted 14 days ago",5.0,Tenacitics Inc,"Chennai, Tamil Nadu",Health insurance,"Full-time, Regular / Permanent",0,0,0,677049,1902517,1289783.0,TamilNadu,1,0,1,1,1
Data Analyst,"₹4,00,000 - ₹5,00,000 a year","
Skills and Qualifications
1. Experience 2 to 3 Years, Bachelor’s Degree in Computer Engineering / Master’s degree in Data science
Economics, Statistics ,Computer Science, Engineering or similar data centric disciplines (B.Tech/B.E/ MCA)
2. Good understanding of mining data as a data analyst
3. Highly proficient in R, parallel, familiarity with programing language like Julia, C++, linux, awk, shell
scripting
4. Should be well versed with R libraries: ggplot2, data.table, rcpp,dplyr
5. Experience on working with cloud warehouses like: Snowflake and other relational databases like SQL,
Teradata, SCCM, Google cloud etc.
6. Experience in business intelligence architecture and should have worked upon data visualization tools
like Tableau, PowerBI, Qlik etc. with understanding of end-to-end BI technical architecture
7. Knowledge of out of the box AI/ML based tools like DataRobot, ThoughtSpot, Spotfire and Microsoft
products
8. Good to have experience in machine learning, supervised and unsupervised: Time-series, Classification,
Decision Trees, Random Forest, Linear Regression, Logistics Regression, algorithm and implementing
models;
Location - Mumbai
Work from - Office
Salary – as per industry standard
Expected date of join – immediate
Job Type: Full-time
Salary: ₹400,000.00 - ₹500,000.00 per year
Schedule:
Morning shift
Ability to commute/relocate:
Thane, Maharashtra: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work (Required)
Speak with the employer
+91 9167860790
Hiring Insights
Hiring 2 candidates for this role
Job activity
Employer reviewed job 3 days ago
Posted 22 days ago",-1,CloudZurf Consultant,"Thane, Maharashtra",,Full-time,0,0,0,400000,500000,450000.0,Maharashtra,0,0,0,0,0
Data Analyst,"₹40,000 - ₹65,000 a month","
DATA ANALYST (Trained & educated as a Data Scientist)
Job Type: Full-time
Salary: ₹40,000.00 - ₹65,000.00 per month
Benefits:
Commuter assistance
Food provided
Health insurance
Provident Fund
Schedule:
Night shift
Supplemental pay types:
Performance bonus
Ability to commute/relocate:
Turbhe, Navi Mumbai - 400705, Maharashtra: Reliably commute or planning to relocate before starting work (Required)
Experience:
Data analysis skills: 1 year (Required)
Data Scientist: 1 year (Required)
Work Location: One location
Application Deadline: 02/03/2023
Expected Start Date: 02/03/2023

Health insurance
Hiring Insights
Application response rate: 76%
Hiring 2 candidates for this role
Job activity
Employer reviewed job 1 day ago
Posted 30+ days ago",4.2,ExpertSource Global Services Pvt. Ltd.,"Navi Mumbai, Maharashtra","Provident Fund , Health insurance , Commuter assistance , Food provided",Full-time,1,0,0,40000,65000,52500.0,Maharashtra,0,0,0,0,0
Data Science Trainee,"₹3,00,000 - ₹7,00,000 a year","
Candidate must be able to train in AI and Data Science.
STRONG ENGLISH COMMUNICATION IS MUST
Requirements:
1. Python
2. Data Science
3. Machine Learning
Good To Have:
1. Deep Learning
2. Natural language Processing
3. My Sql
4. Aws
5. Tableau/ Power Bi/ Google data Studio
You have to take online class and clear student doubts with quality explanation and code. Training of skills will be provided if required.
Language Required : English and Hindi
Benefits:
Flexible schedule
Work from home
Supplemental pay types:
Performance bonus
Yearly bonus
Experience:
total work: 1 year (Preferred)
*Speak with the employer* +91 8882782366
Job Types: Full-time, Regular / Permanent
Salary: ₹300,000.00 - ₹700,000.00 per year
Benefits:
Food provided
Paid time off
Work from home
Schedule:
Day shift
Fixed shift
Flexible shift
Monday to Friday
Morning shift
Ability to commute/relocate:
Noida, Uttar Pradesh: Reliably commute or planning to relocate before starting work (Preferred)
Experience:
total work (Required)
Speak with the employer
+91 8882782366
Application Deadline: 09/04/2023
Expected Start Date: 08/04/2023
Hiring Insights
Hiring 8 candidates for this role
Job activity
Posted 1 day ago",-1,DIGICROME ACADEMY,"Remote in Noida, Uttar Pradesh","Work from home , Paid time off , Food provided","Full-time, Regular / Permanent",0,0,0,300000,700000,500000.0,UttarPradesh,1,0,0,1,0
Data Scientist,"Up to ₹30,00,000 a year","
Job Description
Summary of Job Purpose:
We are looking for Data Scientist/Sr Data Scientist for the Analytics team with experience of analytics/data science projects making significant contribution to design of analytical approach, Machine Learning/Deep Learning application skills, Statistical/ML modeling skills etc. The candidate is expected to possess good analytical, decision making and problem solving skills.
Duties and Responsibilities:
 Ability to work with large data sets and present conclusions to key stakeholders; Data management using R/Python/Spark
 Working through the phases of project o Define data requirements for creating a model and understand the business problem
o Optimize processing speed, automate iterative tasks as much possible, write codes in modular form with high reusability
o Clean, aggregate, analyze, interpret data, and carry out quality analysis of it o Set up data warehouse for predictive/prescriptive analysis
o Development of AI/ML models or statistical/econometric models.
o Hands on experience in Market Mix Optimization, Pricing and Promotion optimization, Assortment optimization etc.
 Working along with the team members
 Looking for insight and creating a presentation to demonstrate these insights
 Supporting development and maintenance of proprietary marketing techniques and other knowledge development projects
Educational Background/Qualifications:
 BTech in Computer Science, MCA or Master degree in Statistics/Econometrics/Mathematics or related subjects
 MPhil/PhD in Statistics/Econometrics or related fields
Requirements:
 2+ years of work experience in consulting/analytics with reputed organization is desirable.
 Have an understanding of econometric/statistical modelling and analysis techniques such as regression analysis, hypothesis testing, multivariate statistical analysis, time series techniques, optimization techniques, and programming languages like R/ Python/ Spark is a mandate
 Working knowledge in Machine Learning algorithms like Random Forest, Gradient Boosting, XGBoost, Neural Network etc. Soft Skills:
 Strong problem solving skills
 Good team player
 Attention to details
 Good communication skills
Technical Skills:
 Statistical Analysis
 Machine Learning/Deep Learning
 Predictive Modeling
 Prescriptive Modeling
 Natural Language Processing
Job Type: Full-time
Salary: Up to ₹3,000,000.00 per year
Schedule:
Day shift
Morning shift
Ability to commute/relocate:
Delhi, Delhi: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 2 years (Preferred)
Work Location: One location
Application Deadline: 10/03/2023
Hiring Insights
Application response rate: 54%
Hiring 10+ candidates for this role
Job activity
Employer reviewed job 1 day ago
Posted 30+ days ago",4.2,Aveon InfoTech PVT.LTD,"Delhi, Delhi",,Full-time,0,0,0,0,3000000,1500000.0,Delhi,1,0,1,0,0
Data Science internship,"₹5,000 - ₹15,000 a month","
We have providing Internship for Freshers and employees.this program trained you basic to intermediate level and stipend also provide the stipend range (5000-15000)and certification.
Job Types: Fresher, Internship
Contract length: 3 months
Salary: ₹5,000.00 - ₹15,000.00 per month
Benefits:
Work from home
Schedule:
Flexible shift
Supplemental pay types:
Performance bonus
Ability to commute/relocate:
Chennai, Tamil Nadu: Reliably commute or planning to relocate before starting work (Preferred)
Experience:
total work (Preferred)
Speak with the employer
+91 8015807428
Hiring Insights
Hiring 10+ candidates for this role
Job activity
Posted today",,Shiash Info Solutions Private Limited,"Remote in Chennai, Tamil Nadu",Work from home,"Internship, Fresher",1,0,0,5000,15000,10000.0,TamilNadu,0,0,0,0,0
Senior Data Scientist,"₹15,00,000 - ₹20,00,000 a year","
Functional Responsibilities:
Be responsible for scaling our analytics capability across all internal disciplines and guide our strategic direction in regard to analytics
Organize and analyze large, diverse data sets across multiple platforms
Identify key insights and leverage them to inform and influence product strategy
Technical Interactions with vendor or partners in technical capacity for scope/ approach & deliverables.
Develops proof of concept to prove or disprove validity of concept
Working with all parts of the business to identify analytical requirements and formalize an approach for reliable, relevant, accurate, efficient reporting on those requirements
Designing and implementing advanced statistical testing for customized problem solving
Deliver concise verbal and written explanations of analyses to senior management that elevate findings into strategic recommendations Job Requirements Qualifications
Experience:
MTech / BE / BTech / MSc in CS or Stats or Maths, Operation Research, Statistics, Econometrics or in any quantitative field Experience
Experience in analytical domain Functional Competencies
Excellent analytics, logical, problem solving and numerical skills
Experience in using Python
Experience in working with large data sets and big data systems (SQL, Hadoop, Hive, etc.)
Keen aptitude for large-scale data analysis with a passion for identifying key insights from data
Expert working knowledge in various machine learning algorithms such XGBoost, SVM Etc.,
Expertise in Data Mining, Statistical Analysis, Regression, Logistics Regression, Segmentation, Time Series Forecasting, Market Basket Analysis, Decision Tree, CHAID, Test Mining, Hypothesis Testing, A/B Testing and Modeling
Job Type: Full-time
Salary: ₹1,500,000.00 - ₹2,000,000.00 per year
Schedule:
Day shift
Ability to commute/relocate:
Chennai, Tamil Nadu: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 2 years (Required)
Hiring Insights
Hiring 5 candidates for this role
Job activity
Posted 2 days ago",,TVS CREDIT SERVICES LTD,"Chennai, Tamil Nadu",,Full-time,0,0,0,1500000,2000000,1750000.0,TamilNadu,1,0,0,0,1
Sr. Data Scientist,"Up to ₹18,00,000 a year","
Location: Pune/Mumbai
Exp: 8 + years
Immediate joiners preferred
Core Skills Requirement:
8+ years of hands-on experience in Data Science/Analytics domain.
Skills
- Expert Level skills in a) machine learning, b) NLP c) deep learning
- Strong coding skills in Python and SQL.
- Experience in using Pytorch, Tensorflow, and scikit-learn is a plus.
- Experience in working on Cloud is a plus.
- Exceptional standards for quality and strong attention to detail.
- Ability to manage multiple projects and on-demand business requests simultaneously.
- Able to work in a fast-paced agile team with team members from diverse areas such as marketing, creative, strategy, product, and engineering.
Soft Skills Requirement:
Strong written and oral communication skills
Open to learn new technologies
Ability to express their design ideas and thoughts
Adaptability to continuously changing team requirements
Job Type: Full-time
Salary: Up to ₹1,800,000.00 per year
Schedule:
Day shift
Ability to commute/relocate:
Mumbai, Maharashtra: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 5 years (Required)
Hiring Insights
Application response rate: 65%
Hiring 2 candidates for this role
Job activity
Employer reviewed job 2 days ago
Posted 3 days ago",-1,Amiscent Careers,"Mumbai, Maharashtra",,Full-time,0,0,0,0,1800000,900000.0,Maharashtra,1,0,0,0,0
Data Scientist,"₹30,00,000 - ₹50,00,000 a year","
Responsibilities:
Should be experienced in Predictive analytics (like user retention/churn prediction, etc.)
Should be proficient in Data visualization.
Knowledge of NLP/ Deep learning is a plus.
Experience in the Gaming industry is a plus.
Should have deployed machine learning models at the production level.
Experience in the mobile app analytics domain is a plus.
Qualifications:
Degree from top institutions or equivalent work experience in Computer Science /Analytics/Statistics/Mathematics/Engineering, etc.
Experience with SQL, R, Python and analyzing complex, high-volume, high-dimensionality data from sources including data collection, assembly, cleansing, formatting, and validation of results
2-5 years’ Experience with data mining, machine learning, statistical modelling tools and underlying algorithms.
Data visualization and dash-boarding building experience with google data-studio, Tableau etc.
Bonus Points:
Experience and passion in product/gaming company
Advanced degree in Analytics, Statistics, Mathematics, etc.
Familiarity with GCP, big-query, google data-studio
Job Type: Full-time
Salary: ₹3,000,000.00 - ₹5,000,000.00 per year
Schedule:
Day shift
Ability to commute/relocate:
Bengaluru, Karnataka: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Required)
Experience:
Data Scientist: 3 years (Preferred)
Hiring Insights
Hiring 2 candidates for this role
Job activity
Employer reviewed job 28 days ago
Posted 30+ days ago",,Multi Recruit,"Bengaluru, Karnataka",,Full-time,0,0,0,3000000,5000000,4000000.0,Karnataka,1,0,0,0,0
Analytics Data Engineer / Data Scientist,"₹90,000 - ₹1,50,000 a month","
Analytics Data Preparation. Exploratory Analytics. Analytics Use Cases. Hypothesis. Validate. Define, Derive, Build Smart Variables. Modeling. Solid SQL and Stored Procedure. Ability to operationalise the data pipeline. Experienced / Familiar with Model Building and Validation. Operationalise 360 degree Analytical data feedback loop. Bring out Business inferences, derived insights, refine for business consumption.
Joining Time:
Only those available to join immediately, may apply for this post. Please include a covering note with your current status, your location, earliest available start date, to help us prioritise your application.
Essential:
Very Good SQL and Stored Procedures towards preparing Analytical Data Pipeline
Analytics Mindset with ability to relate to the business priorities
Good Data Analysis Skills, Understanding of Data Data Model
4 plus Customer Project experience handling large scale data volumes
Work Location: Rajajinagar, close to Rajajinagar Metro Station
We are looking at candidates for whom it is convenient to work from office. Flexible working model may be considered post the ramp up and familiarity based on the expertise level.
Make us Prioritise your response:
Tell us about most interesting and recent Analytics Data pipeline building and insights derivation experience. Please email your response to the validation question above along with your profile.
Project Info:
An end to end DWH, BI, Analytics, Data Science Project Deployment. Customer facing role with ample opportunity to deliver direct value to the business
Job Types: Contractual / Temporary, Freelance
Contract length: 6 months
Salary: ₹90,000.00 - ₹150,000.00 per month
Benefits:
Flexible schedule
Schedule:
Day shift
Monday to Friday
Ability to commute/relocate:
Bengaluru, Bengaluru - 560010, Karnataka: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
Are you available to join immediately
Experience:
Data Pipeline Building: 2 years (Required)
Data and Analytics: 4 years (Required)
Expected Start Date: 15/02/2023
Hiring Insights
Application response rate: 69%
Hiring 1 candidate for this role
Job activity
Employer reviewed job 16 days ago
Posted 30+ days ago",4.0,COMPEGENCE,"Bengaluru, Karnataka",,"Contractual / Temporary, Freelance",1,0,0,90000,150000,120000.0,Karnataka,0,0,0,0,0
Data Scientist,"From ₹6,00,000 a year","
Primary Objectives and Responsibilities
· Data mining or extracting usable data from valuable data sources.
· Using machine learning tools to select features, create and optimize classifiers
· Carrying out pre-processing of structured and unstructured data.
· Enhancing data collection procedures to include all relevant information for developing analytic
Systems.
· Processing, cleansing, and validating the integrity of data to be used for analysis.
· Analyzing large amounts of information to find patterns and solutions.
· Developing prediction systems and machine learning algorithms.
· Presenting results in a clear manner
· Propose solutions and strategies to tackle business challenges.
· Collaborate with Business and IT teams
Desired Skills and Experience
· Bachelor’s degree or higher in Computer Science, Computer Engineering, Information Technology or related field.
· 2+ years of work experience required
· Programming Skills – knowledge of statistical programming languages like R, Python, and database query languages like SQL, Hive, Pig is desirable. Familiarity with Scala, Java, or C++ is an added advantage.
· Statistics – Good applied statistical skills, including knowledge of statistical tests, distributions, regression, maximum likelihood estimators, etc.
· Proficiency in statistics is essential for data-driven companies.
· Machine Learning– good knowledge of machine learning methods like k-Nearest Neighbors, Naive Bayes, SVM, Decision Forests.
· Strong Math Skills (Multivariable Calculus and Linear Algebra) - understanding the fundamentals of Multivariable Calculus and Linear Algebra is important as they form the basis of a lot of predictive performance or algorithm optimization techniques.
· Data Wrangling – proficiency in handling imperfections in data is an important aspect of a data scientist job description.
· Experience with Data Visualization Tools like matplotlib, ggplot, d3.js., Tableau that help to visually encode data
Job Type: Full-time
Salary: From ₹600,000.00 per year
Benefits:
Health insurance
Paid time off
Schedule:
Day shift
Fixed shift
Supplemental pay types:
Yearly bonus
Ability to commute/relocate:
Kolkata, West Bengal: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 2 years (Preferred)
Speak with the employer
+91
Application Deadline: 24/03/2023
Expected Start Date: 23/03/2023

Health insurance
Hiring Insights
Hiring 2 candidates for this role
Job activity
Employer reviewed job 1 day ago
Posted 25 days ago",-1,SPAATech Solutions India Pvt Ltd,"Kolkata, West Bengal","Health insurance , Paid time off",Full-time,0,0,0,600000,0,300000.0,WestBengal,1,0,0,0,0
Urgently hiring Associate Data Scientist,"₹3,25,000 - ₹5,00,000 a year","
We are building an ERP solution, that is enabled by artificial intelligence. We aim to provide products for building better accounting and various other solutions. Our solution uses state-of-the-art machine learning & deep learning algorithms to solve some of the most crucial problems. We are also on a mission to nurture and grow great AI/ML engineers by providing beginner and advanced level AI positions as well as internships.
Data Science/AI
Responsibilities
Design and build an AI development and delivery pipeline, including infrastructure.
Brainstorm on the advantages and limitations of infusing AI on product streams, along with Product team.
Design and build AI models from scratch and integrate on to product
Take up R&D activities on problem solving.
Have a deep understanding of the product, and identify opportunities for Intelligent Automation.
Mandatory Requirements
1-2 years of experience in AI Engineer/ML Engineer roles.
Expert level knowledge in Python.
Thorough understanding of ML Algorithms (classification, regression, clustering, decision trees, optimization).
Knowledge of DL Algorithms (ANN, CNN, RNN, LSTM)
Experience working on NLP and CV use cases.
Expertise in nltk, sklearn, opencv, pil required. Experience with TensorFlow/Keras/Torch preferred.
Problem solving mindset, and good articulation skills.
Optional Requirements
Knowledge in Java would be added advantage
Understanding of SDLC, Version Control, basic devops and CI/CD pipelines.
Ability to handle client interactions
Basics of Big Data/Data Engineering
Job Type: Full-time
Salary: ₹325,000.00 - ₹500,000.00 per year
Benefits:
Commuter assistance
Health insurance
Schedule:
Day shift
Supplemental pay types:
Performance bonus
Ability to commute/relocate:
Trivandrum, Kerala: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Preferred)
Experience:
total work: 1 year (Preferred)
Application Deadline: 31/03/2023
Expected Start Date: 31/03/2023

Health insurance
Hiring Insights
Hiring 3 candidates for this role
Job activity
Employer reviewed job 4 days ago
Posted 21 days ago",-1,Pinnacle Software and Services Pvt Ltd,"Thiruvananthapuram, Kerala","Health insurance , Commuter assistance",Full-time,0,0,0,325000,500000,412500.0,Kerala,1,0,0,0,0
